zip_code,procedure_code
30224,2145780
30224,2146080
30224,2147180
30224,2148480
30224,2149580
30224,2150680
30224,2771559
30224,169413013
30224,169418113
30224,169477212
30224,406012301
30224,13668013610
30224,13668013710
30224,43547028211
30224,70954006020
30228,2145780
30228,2146080
30228,2147180
30228,2148480
30228,2149580
30228,2150680
30228,2771559
30228,169413013
30228,169418113
30228,169477212
30228,406012301
30228,13668013610
30228,13668013710
30228,43547028211
30228,70954006020
30230,2145780
30230,2146080
30230,2147180
30230,2148480
30230,2149580
30230,2150680
30230,2771559
30230,2822259
30230,3089421
30230,88221905
30230,169413013
30230,169418113
30230,169477212
30230,173088710
30230,378668910
30230,406012301
30230,555901658
30230,597015230
30230,597015330
30230,13668013610
30230,13668013710
30230,16571086250
30230,16571086350
30230,27808023302
30230,29300012510
30230,29300024405
30230,29300024505
30230,29300039705
30230,29300039710
30230,29300039810
30230,31722070110
30230,31722070210
30230,31722071310
30230,31722072610
30230,42806041405
30230,42806041605
30230,43547028211
30230,43547036111
30230,43547036211
30230,50111056003
30230,51991074810
30230,55111015810
30230,55111064505
30230,57237000511
30230,59651036205
30230,61958250101
30230,65862000899
30230,65862001305
30230,65862050320
30230,65862056099
30230,65862059805
30230,67877015905
30230,67877021905
30230,68180072103
30230,68180097903
30230,68180098003
30230,68180098103
30230,68382005105
30230,68382013210
30230,68382050010
30230,68382056410
30230,68382056510
30230,68462039710
30230,69097012715
30230,69097083412
30230,69097083512
30230,70010049105
30230,70377007813
30230,70954006020
30230,72205002299
30230,72205002399
30230,72205002499
30233,2145780
30233,2146080
30233,2147180
30233,2148480
30233,2149580
30233,2150680
30233,2771559
30233,54327099
30233,169413013
30233,169418113
30233,169477212
30233,406012301
30233,13668013610
30233,13668013710
30233,43547028211
30233,60505082901
30233,70954006020
30234,2145780
30234,2146080
30234,2147180
30234,2148480
30234,2149580
30234,2150680
30234,2771559
30234,54327099
30234,169413013
30234,169418113
30234,169477212
30234,406012301
30234,60505082901
30234,70954006020
30236,2145780
30236,2146080
30236,2147180
30236,2148480
30236,2149580
30236,2150680
30236,2771559
30236,169413013
30236,169418113
30236,169477212
30236,406012301
30236,70954006020
30238,2145780
30238,2146080
30238,2147180
30238,2148480
30238,2149580
30238,2150680
30238,2771559
30238,169413013
30238,169418113
30238,169477212
30238,406012301
30238,13668013610
30238,13668013710
30238,43547028211
30238,57237000511
30238,65862001305
30238,65862050320
30238,69097083412
30238,69097083512
30238,70954006020
30240,2145780
30240,2146080
30240,2147180
30240,2148480
30240,2149580
30240,2150680
30240,2771559
30240,169413013
30240,169418113
30240,169477212
30240,406012301
30240,13668013610
30240,13668013710
30240,43547028211
30240,70954006020
30241,2145780
30241,2146080
30241,2147180
30241,2148480
30241,2149580
30241,2150680
30241,2771559
30241,169413013
30241,169418113
30241,169477212
30241,406012301
30241,13668013610
30241,13668013710
30241,43547028211
30241,70954006020
30248,2145780
30248,2146080
30248,2147180
30248,2148480
30248,2149580
30248,2150680
30248,2771559
30248,169413013
30248,169418113
30248,169477212
30248,406012301
30248,70954006020
30252,2145780
30252,2146080
30252,2147180
30252,2148480
30252,2149580
30252,2150680
30252,2771559
30252,169413013
30252,169418113
30252,169477212
30252,406012301
30252,70954006020
30253,2145780
30253,2146080
30253,2147180
30253,2148480
30253,2149580
30253,2150680
30253,2771559
30253,169413013
30253,169418113
30253,169477212
30253,406012301
30253,70954006020
30257,2145780
30257,2146080
30257,2147180
30257,2148480
30257,2149580
30257,2150680
30257,2771559
30257,169413013
30257,169418113
30257,169477212
30257,406012301
30257,13668013610
30257,13668013710
30257,43547028211
30257,70954006020
30258,2145780
30258,2146080
30258,2147180
30258,2148480
30258,2149580
30258,2150680
30258,2771559
30258,54327099
30258,169413013
30258,169418113
30258,169477212
30258,310737020
30258,406012301
30258,13668013610
30258,13668013710
30258,43547028211
30258,60505082901
30258,70954006020
30259,2145780
30259,2146080
30259,2147180
30259,2148480
30259,2149580
30259,2150680
30259,2771559
30259,169413013
30259,169418113
30259,169477212
30259,406012301
30259,13668013610
30259,13668013710
30259,43547028211
30259,70954006020
30260,2145780
30260,2146080
30260,2147180
30260,2148480
30260,2149580
30260,2150680
30260,2771559
30260,169413013
30260,169418113
30260,169477212
30260,406012301
30260,70954006020
30263,2145780
30263,2146080
30263,2147180
30263,2148480
30263,2149580
30263,2150680
30263,2771559
30263,169413013
30263,169418113
30263,169477212
30263,406012301
30263,70954006020
30265,2145780
30265,2146080
30265,2147180
30265,2148480
30265,2149580
30265,2150680
30265,2771559
30265,169413013
30265,169418113
30265,169477212
30265,406012301
30265,70954006020
30268,2145780
30268,2146080
30268,2147180
30268,2148480
30268,2149580
30268,2150680
30268,2771559
30268,169413013
30268,169418113
30268,169477212
30268,406012301
30268,13668013610
30268,13668013710
30268,43547028211
30268,70954006020
30269,2145780
30269,2146080
30269,2147180
30269,2148480
30269,2149580
30269,2150680
30269,2771559
30269,169413013
30269,169418113
30269,169477212
30269,406012301
30269,13668013610
30269,13668013710
30269,43547028211
30269,70954006020
30273,2145780
30273,2146080
30273,2147180
30273,2148480
30273,2149580
30273,2150680
30273,2771559
30273,169413013
30273,169418113
30273,169477212
30273,406012301
30273,70954006020
30274,2145780
30274,2146080
30274,2147180
30274,2148480
30274,2149580
30274,2150680
30274,2771559
30274,169413013
30274,169418113
30274,169477212
30274,406012301
30274,70954006020
30276,2145780
30276,2146080
30276,2147180
30276,2148480
30276,2149580
30276,2150680
30276,2771559
30276,169413013
30276,169418113
30276,169477212
30276,406012301
30276,13668013610
30276,13668013710
30276,43547028211
30276,70954006020
30277,2145780
30277,2146080
30277,2147180
30277,2148480
30277,2149580
30277,2150680
30277,2771559
30277,169413013
30277,169418113
30277,169477212
30277,406012301
30277,13668013610
30277,13668013710
30277,43547028211
30277,70954006020
30281,2145780
30281,2146080
30281,2147180
30281,2148480
30281,2149580
30281,2150680
30281,2771559
30281,169413013
30281,169418113
30281,169477212
30281,406012301
30281,70954006020
30286,2145780
30286,2146080
30286,2147180
30286,2148480
30286,2149580
30286,2150680
30286,2771559
30286,169413013
30286,169418113
30286,169477212
30286,406012301
30286,70954006020
30287,2145780
30287,2146080
30287,2147180
30287,2148480
30287,2149580
30287,2150680
30287,2771559
30287,169413013
30287,169418113
30287,169477212
30287,406012301
30287,70954006020
30288,2145780
30288,2146080
30288,2147180
30288,2148480
30288,2149580
30288,2150680
30288,2771559
30288,169413013
30288,169418113
30288,169477212
30288,406012301
30288,13668013610
30288,13668013710
30288,43547028211
30288,70954006020
30290,2145780
30290,2146080
30290,2147180
30290,2148480
30290,2149580
30290,2150680
30290,2771559
30290,169413013
30290,169418113
30290,169477212
30290,406012301
30290,13668013610
30290,13668013710
30290,43547028211
30290,70954006020
30291,2145780
30291,2146080
30291,2147180
30291,2148480
30291,2149580
30291,2150680
30291,2771559
30291,169413013
30291,169418113
30291,169477212
30291,406012301
30291,13668013610
30291,13668013710
30291,43547028211
30291,70954006020
30292,2145780
30292,2146080
30292,2147180
30292,2148480
30292,2149580
30292,2150680
30292,2771559
30292,169413013
30292,169418113
30292,169477212
30292,406012301
30292,13668013610
30292,13668013710
30292,43547028211
30292,70954006020
30293,2145780
30293,2146080
30293,2147180
30293,2148480
30293,2149580
30293,2150680
30293,2771559
30293,54327099
30293,169413013
30293,169418113
30293,169477212
30293,310737020
30293,406012301
30293,13668013610
30293,13668013710
30293,43547028211
30293,60505082901
30293,70954006020
30294,2145780
30294,2146080
30294,2147180
30294,2148480
30294,2149580
30294,2150680
30294,2771559
30294,169413013
30294,169418113
30294,169477212
30294,406012301
30294,13668013610
30294,13668013710
30294,43547028211
30294,70954006020
30295,2145780
30295,2146080
30295,2147180
30295,2148480
30295,2149580
30295,2150680
30295,2771559
30295,169413013
30295,169418113
30295,169477212
30295,406012301
30295,13668013610
30295,13668013710
30295,43547028211
30295,70954006020
30296,2145780
30296,2146080
30296,2147180
30296,2148480
30296,2149580
30296,2150680
30296,2771559
30296,169413013
30296,169418113
30296,169477212
30296,406012301
30296,70954006020
30297,2145780
30297,2146080
30297,2147180
30297,2148480
30297,2149580
30297,2150680
30297,2771559
30297,169413013
30297,169418113
30297,169477212
30297,406012301
30297,70954006020
30301,2145780
30301,2146080
30301,2147180
30301,2148480
30301,2149580
30301,2150680
30301,2771559
30301,169413013
30301,169418113
30301,169477212
30301,406012301
30301,70954006020
30303,2145780
30303,2146080
30303,2147180
30303,2148480
30303,2149580
30303,2150680
30303,2771559
30303,169413013
30303,169418113
30303,169477212
30303,406012301
30303,70954006020
30304,2145780
30304,2146080
30304,2147180
30304,2148480
30304,2149580
30304,2150680
30304,2771559
30304,169413013
30304,169418113
30304,169477212
30304,406012301
30304,70954006020
30305,2145780
30305,2146080
30305,2147180
30305,2148480
30305,2149580
30305,2150680
30305,2771559
30305,169413013
30305,169418113
30305,169477212
30305,406012301
30305,13668013610
30305,13668013710
30305,43547028211
30305,70954006020
30306,2145780
30306,2146080
30306,2147180
30306,2148480
30306,2149580
30306,2150680
30306,2771559
30306,169413013
30306,169418113
30306,169477212
30306,406012301
30306,70954006020
30307,2145780
30307,2146080
30307,2147180
30307,2148480
30307,2149580
30307,2150680
30307,2771559
30307,169413013
30307,169418113
30307,169477212
30307,406012301
30307,70954006020
30308,2145780
30308,2146080
30308,2147180
30308,2148480
30308,2149580
30308,2150680
30308,2771559
30308,169413013
30308,169418113
30308,169477212
30308,406012301
30308,70954006020
30309,2145780
30309,2146080
30309,2147180
30309,2148480
30309,2149580
30309,2150680
30309,2771559
30309,169413013
30309,169418113
30309,169477212
30309,406012301
30309,70954006020
30310,2145780
30310,2146080
30310,2147180
30310,2148480
30310,2149580
30310,2150680
30310,2771559
30310,54327099
30310,169413013
30310,169418113
30310,169477212
30310,406012301
30310,60505082901
30310,70954006020
30311,2145780
30311,2146080
30311,2147180
30311,2148480
30311,2149580
30311,2150680
30311,2771559
30311,169413013
30311,169418113
30311,169477212
30311,406012301
30311,13668013610
30311,13668013710
30311,43547028211
30311,70954006020
30312,2145780
30312,2146080
30312,2147180
30312,2148480
30312,2149580
30312,2150680
30312,2771559
30312,54327099
30312,169413013
30312,169418113
30312,169477212
30312,406012301
30312,60505082901
30312,70954006020
30313,2145780
30313,2146080
30313,2147180
30313,2148480
30313,2149580
30313,2150680
30313,2771559
30313,169413013
30313,169418113
30313,169477212
30313,406012301
30313,70954006020
30314,2145780
30314,2146080
30314,2147180
30314,2148480
30314,2149580
30314,2150680
30314,2771559
30314,54327099
30314,169413013
30314,169418113
30314,169477212
30314,406012301
30314,60505082901
30314,70954006020
30315,2145780
30315,2146080
30315,2147180
30315,2148480
30315,2149580
30315,2150680
30315,2771559
30315,169413013
30315,169418113
30315,169477212
30315,406012301
30315,13668013610
30315,13668013710
30315,43547028211
30315,70954006020
30316,2145780
30316,2146080
30316,2147180
30316,2148480
30316,2149580
30316,2150680
30316,2771559
30316,169413013
30316,169418113
30316,169477212
30316,406012301
30316,70954006020
30317,2145780
30317,2146080
30317,2147180
30317,2148480
30317,2149580
30317,2150680
30317,2771559
30317,169413013
30317,169418113
30317,169477212
30317,406012301
30317,70954006020
30318,2145780
30318,2146080
30318,2147180
30318,2148480
30318,2149580
30318,2150680
30318,2771559
30318,169413013
30318,169418113
30318,169477212
30318,406012301
30318,70954006020
30319,2145780
30319,2146080
30319,2147180
30319,2148480
30319,2149580
30319,2150680
30319,2771559
30319,169413013
30319,169418113
30319,169477212
30319,406012301
30319,70954006020
30321,2145780
30321,2146080
30321,2147180
30321,2148480
30321,2149580
30321,2150680
30321,2771559
30321,169413013
30321,169418113
30321,169477212
30321,406012301
30321,70954006020
30322,2145780
30322,2146080
30322,2147180
30322,2148480
30322,2149580
30322,2150680
30322,2771559
30322,169413013
30322,169418113
30322,169477212
30322,406012301
30322,70954006020
30324,2145780
30324,2146080
30324,2147180
30324,2148480
30324,2149580
30324,2150680
30324,2771559
30324,169413013
30324,169418113
30324,169477212
30324,406012301
30324,70954006020
30325,2145780
30325,2146080
30325,2147180
30325,2148480
30325,2149580
30325,2150680
30325,2771559
30325,54327099
30325,169413013
30325,169418113
30325,169477212
30325,406012301
30325,60505082901
30325,70954006020
30326,2145780
30326,2146080
30326,2147180
30326,2148480
30326,2149580
30326,2150680
30326,2771559
30326,169413013
30326,169418113
30326,169477212
30326,406012301
30326,70954006020
30327,2145780
30327,2146080
30327,2147180
30327,2148480
30327,2149580
30327,2150680
30327,2771559
30327,169413013
30327,169418113
30327,169477212
30327,406012301
30327,70954006020
30328,2145780
30328,2146080
30328,2147180
30328,2148480
30328,2149580
30328,2150680
30328,2771559
30328,169413013
30328,169418113
30328,169477212
30328,406012301
30328,13668013610
30328,13668013710
30328,43547028211
30328,70954006020
30329,2145780
30329,2146080
30329,2147180
30329,2148480
30329,2149580
30329,2150680
30329,2771559
30329,169413013
30329,169418113
30329,169477212
30329,406012301
30329,70954006020
30331,2145780
30331,2146080
30331,2147180
30331,2148480
30331,2149580
30331,2150680
30331,2771559
30331,169413013
30331,169418113
30331,169477212
30331,406012301
30331,13668013610
30331,13668013710
30331,43547028211
30331,70954006020
30332,2145780
30332,2146080
30332,2147180
30332,2148480
30332,2149580
30332,2150680
30332,2771559
30332,169413013
30332,169418113
30332,169477212
30332,406012301
30332,70954006020
30333,2145780
30333,2146080
30333,2147180
30333,2148480
30333,2149580
30333,2150680
30333,2771559
30333,169413013
30333,169418113
30333,169477212
30333,406012301
30333,70954006020
30334,2145780
30334,2146080
30334,2147180
30334,2148480
30334,2149580
30334,2150680
30334,2771559
30334,54327099
30334,169413013
30334,169418113
30334,169477212
30334,406012301
30334,60505082901
30334,70954006020
30336,2145780
30336,2146080
30336,2147180
30336,2148480
30336,2149580
30336,2150680
30336,2771559
30336,169413013
30336,169418113
30336,169477212
30336,406012301
30336,13668013610
30336,13668013710
30336,43547028211
30336,70954006020
30337,2145780
30337,2146080
30337,2147180
30337,2148480
30337,2149580
30337,2150680
30337,2771559
30337,169413013
30337,169418113
30337,169477212
30337,406012301
30337,70954006020
30338,2145780
30338,2146080
30338,2147180
30338,2148480
30338,2149580
30338,2150680
30338,2771559
30338,169413013
30338,169418113
30338,169477212
30338,406012301
30338,13668013610
30338,13668013710
30338,43547028211
30338,70954006020
30339,2145780
30339,2146080
30339,2147180
30339,2148480
30339,2149580
30339,2150680
30339,2771559
30339,169413013
30339,169418113
30339,169477212
30339,406012301
30339,13668013610
30339,13668013710
30339,43547028211
30339,70954006020
30340,2145780
30340,2146080
30340,2147180
30340,2148480
30340,2149580
30340,2150680
30340,2771559
30340,169413013
30340,169418113
30340,169477212
30340,406012301
30340,70954006020
30341,2145780
30341,2146080
30341,2147180
30341,2148480
30341,2149580
30341,2150680
30341,2771559
30341,169413013
30341,169418113
30341,169477212
30341,406012301
30341,70954006020
30342,2145780
30342,2146080
30342,2147180
30342,2148480
30342,2149580
30342,2150680
30342,2771559
30342,169413013
30342,169418113
30342,169477212
30342,406012301
30342,70954006020
30343,2145780
30343,2146080
30343,2147180
30343,2148480
30343,2149580
30343,2150680
30343,2771559
30343,169413013
30343,169418113
30343,169477212
30343,406012301
30343,70954006020
30344,2145780
30344,2146080
30344,2147180
30344,2148480
30344,2149580
30344,2150680
30344,2771559
30344,169413013
30344,169418113
30344,169477212
30344,406012301
30344,70954006020
30345,2145780
30345,2146080
30345,2147180
30345,2148480
30345,2149580
30345,2150680
30345,2771559
30345,169413013
30345,169418113
30345,169477212
30345,406012301
30345,13668013610
30345,13668013710
30345,43547028211
30345,70954006020
30346,2145780
30346,2146080
30346,2147180
30346,2148480
30346,2149580
30346,2150680
30346,2771559
30346,169413013
30346,169418113
30346,169477212
30346,406012301
30346,70954006020
30348,2145780
30348,2146080
30348,2147180
30348,2148480
30348,2149580
30348,2150680
30348,2771559
30348,169413013
30348,169418113
30348,169477212
30348,406012301
30348,70954006020
30349,2145780
30349,2146080
30349,2147180
30349,2148480
30349,2149580
30349,2150680
30349,2771559
30349,169413013
30349,169418113
30349,169477212
30349,406012301
30349,13668013610
30349,13668013710
30349,43547028211
30349,70954006020
30350,2145780
30350,2146080
30350,2147180
30350,2148480
30350,2149580
30350,2150680
30350,2771559
30350,169413013
30350,169418113
30350,169477212
30350,406012301
30350,70954006020
30354,2145780
30354,2146080
30354,2147180
30354,2148480
30354,2149580
30354,2150680
30354,2771559
30354,169413013
30354,169418113
30354,169477212
30354,406012301
30354,70954006020
30355,2145780
30355,2146080
30355,2147180
30355,2148480
30355,2149580
30355,2150680
30355,2771559
30355,169413013
30355,169418113
30355,169477212
30355,406012301
30355,70954006020
30357,2145780
30357,2146080
30357,2147180
30357,2148480
30357,2149580
30357,2150680
30357,2771559
30357,169413013
30357,169418113
30357,169477212
30357,406012301
30357,70954006020
30360,2145780
30360,2146080
30360,2147180
30360,2148480
30360,2149580
30360,2150680
30360,2771559
30360,169413013
30360,169418113
30360,169477212
30360,406012301
30360,70954006020
30361,2145780
30361,2146080
30361,2147180
30361,2148480
30361,2149580
30361,2150680
30361,2771559
30361,54327099
30361,169413013
30361,169418113
30361,169477212
30361,406012301
30361,60505082901
30361,70954006020
30363,2145780
30363,2146080
30363,2147180
30363,2148480
30363,2149580
30363,2150680
30363,2771559
30363,169413013
30363,169418113
30363,169477212
30363,406012301
30363,70954006020
30401,2145780
30401,2146080
30401,2147180
30401,2148480
30401,2149580
30401,2150680
30401,2771559
30401,169413013
30401,169418113
30401,169477212
30401,406012301
30401,13668013610
30401,13668013710
30401,43547028211
30401,70954006020
30410,2145780
30410,2146080
30410,2147180
30410,2148480
30410,2149580
30410,2150680
30410,2771559
30410,54327099
30410,169413013
30410,169418113
30410,169477212
30410,310737020
30410,406012301
30410,13668013610
30410,13668013710
30410,43547028211
30410,60505082901
30410,70954006020
30413,2145780
30413,2146080
30413,2147180
30413,2148480
30413,2149580
30413,2150680
30413,2771559
30413,54327099
30413,169413013
30413,169418113
30413,169477212
30413,310737020
30413,406012301
30413,13668013610
30413,13668013710
30413,43547028211
30413,60505082901
30413,70954006020
30415,2145780
30415,2146080
30415,2147180
30415,2148480
30415,2149580
30415,2150680
30415,2771559
30415,169413013
30415,169418113
30415,169477212
30415,406012301
30415,13668013610
30415,13668013710
30415,43547028211
30415,70954006020
30417,2145780
30417,2146080
30417,2147180
30417,2148480
30417,2149580
30417,2150680
30417,2771559
30417,169413013
30417,169418113
30417,169477212
30417,406012301
30417,70954006020
30420,2145780
30420,2146080
30420,2147180
30420,2148480
30420,2149580
30420,2150680
30420,2771559
30420,169413013
30420,169418113
30420,169477212
30420,406012301
30420,13668013610
30420,13668013710
30420,43547028211
30420,70954006020
30421,2145780
30421,2146080
30421,2147180
30421,2148480
30421,2149580
30421,2150680
30421,2771559
30421,54327099
30421,169413013
30421,169418113
30421,169477212
30421,310737020
30421,406012301
30421,13668013610
30421,13668013710
30421,43547028211
30421,60505082901
30421,70954006020
30425,2145780
30425,2146080
30425,2147180
30425,2148480
30425,2149580
30425,2150680
30425,2771559
30425,54327099
30425,169413013
30425,169418113
30425,169477212
30425,310737020
30425,406012301
30425,13668013610
30425,13668013710
30425,43547028211
30425,60505082901
30425,70954006020
30427,2145780
30427,2146080
30427,2147180
30427,2148480
30427,2149580
30427,2150680
30427,2771559
30427,169413013
30427,169418113
30427,169477212
30427,406012301
30427,70954006020
30428,2145780
30428,2146080
30428,2147180
30428,2148480
30428,2149580
30428,2150680
30428,2771559
30428,54327099
30428,169413013
30428,169418113
30428,169477212
30428,310737020
30428,406012301
30428,13668013610
30428,13668013710
30428,43547028211
30428,60505082901
30428,70954006020
30436,2145780
30436,2146080
30436,2147180
30436,2148480
30436,2149580
30436,2150680
30436,2771559
30436,54327099
30436,169413013
30436,169418113
30436,169477212
30436,406012301
30436,13668013610
30436,13668013710
30436,43547028211
30436,60505082901
30436,70954006020
30439,2145780
30439,2146080
30439,2147180
30439,2148480
30439,2149580
30439,2150680
30439,2771559
30439,169413013
30439,169418113
30439,169477212
30439,406012301
30439,13668013610
30439,13668013710
30439,43547028211
30439,70954006020
30441,2145780
30441,2146080
30441,2147180
30441,2148480
30441,2149580
30441,2150680
30441,2771559
30441,169413013
30441,169418113
30441,169477212
30441,406012301
30441,13668013610
30441,13668013710
30441,43547028211
30441,70954006020
30442,2145780
30442,2146080
30442,2147180
30442,2148480
30442,2149580
30442,2150680
30442,2771559
30442,54327099
30442,169413013
30442,169418113
30442,169477212
30442,310737020
30442,406012301
30442,13668013610
30442,13668013710
30442,43547028211
30442,60505082901
30442,70954006020
30445,2145780
30445,2146080
30445,2147180
30445,2148480
30445,2149580
30445,2150680
30445,2771559
30445,54327099
30445,169413013
30445,169418113
30445,169477212
30445,310737020
30445,406012301
30445,13668013610
30445,13668013710
30445,43547028211
30445,60505082901
30445,70954006020
30446,2145780
30446,2146080
30446,2147180
30446,2148480
30446,2149580
30446,2150680
30446,2771559
30446,169413013
30446,169418113
30446,169477212
30446,406012301
30446,70954006020
30450,2145780
30450,2146080
30450,2147180
30450,2148480
30450,2149580
30450,2150680
30450,2771559
30450,169413013
30450,169418113
30450,169477212
30450,406012301
30450,13668013610
30450,13668013710
30450,43547028211
30450,70954006020
30453,2145780
30453,2146080
30453,2147180
30453,2148480
30453,2149580
30453,2150680
30453,2771559
30453,54327099
30453,169413013
30453,169418113
30453,169477212
30453,310737020
30453,406012301
30453,13668013610
30453,13668013710
30453,43547028211
30453,60505082901
30453,70954006020
30456,2145780
30456,2146080
30456,2147180
30456,2148480
30456,2149580
30456,2150680
30456,2771559
30456,169413013
30456,169418113
30456,169477212
30456,406012301
30456,13668013610
30456,13668013710
30456,43547028211
30456,70954006020
30457,2145780
30457,2146080
30457,2147180
30457,2148480
30457,2149580
30457,2150680
30457,2771559
30457,54327099
30457,169413013
30457,169418113
30457,169477212
30457,310737020
30457,406012301
30457,13668013610
30457,13668013710
30457,43547028211
30457,60505082901
30457,70954006020
30458,2145780
30458,2146080
30458,2147180
30458,2148480
30458,2149580
30458,2150680
30458,2771559
30458,169413013
30458,169418113
30458,169477212
30458,406012301
30458,13668013610
30458,13668013710
30458,43547028211
30458,70954006020
30461,2145780
30461,2146080
30461,2147180
30461,2148480
30461,2149580
30461,2150680
30461,2771559
30461,169413013
30461,169418113
30461,169477212
30461,406012301
30461,13668013610
30461,13668013710
30461,43547028211
30461,70954006020
30464,2145780
30464,2146080
30464,2147180
30464,2148480
30464,2149580
30464,2150680
30464,2771559
30464,169413013
30464,169418113
30464,169477212
30464,406012301
30464,13668013610
30464,13668013710
30464,43547028211
30464,70954006020
30467,2145780
30467,2146080
30467,2147180
30467,2148480
30467,2149580
30467,2150680
30467,2771559
30467,169413013
30467,169418113
30467,169477212
30467,406012301
30467,13668013610
30467,13668013710
30467,43547028211
30467,70954006020
30471,2145780
30471,2146080
30471,2147180
30471,2148480
30471,2149580
30471,2150680
30471,2771559
30471,54327099
30471,169413013
30471,169418113
30471,169477212
30471,310737020
30471,406012301
30471,13668013610
30471,13668013710
30471,43547028211
30471,60505082901
30471,70954006020
30474,2145780
30474,2146080
30474,2147180
30474,2148480
30474,2149580
30474,2150680
30474,2771559
30474,54327099
30474,169413013
30474,169418113
30474,169477212
30474,406012301
30474,13668013610
30474,13668013710
30474,43547028211
30474,60505082901
30474,70954006020
30477,2145780
30477,2146080
30477,2147180
30477,2148480
30477,2149580
30477,2150680
30477,2771559
30477,54327099
30477,169413013
30477,169418113
30477,169477212
30477,310737020
30477,406012301
30477,13668013610
30477,13668013710
30477,43547028211
30477,60505082901
30477,70954006020
30501,2145780
30501,2146080
30501,2147180
30501,2148480
30501,2149580
30501,2150680
30501,2771559
30501,169413013
30501,169418113
30501,169477212
30501,406012301
30501,70954006020
30504,2145780
30504,2146080
30504,2147180
30504,2148480
30504,2149580
30504,2150680
30504,2771559
30504,169413013
30504,169418113
30504,169477212
30504,406012301
30504,70954006020
30506,2145780
30506,2146080
30506,2147180
30506,2148480
30506,2149580
30506,2150680
30506,2771559
30506,54327099
30506,169413013
30506,169418113
30506,169477212
30506,406012301
30506,60505082901
30506,70954006020
30507,2145780
30507,2146080
30507,2147180
30507,2148480
30507,2149580
30507,2150680
30507,2771559
30507,169413013
30507,169418113
30507,169477212
30507,406012301
30507,70954006020
30510,2145780
30510,2146080
30510,2147180
30510,2148480
30510,2149580
30510,2150680
30510,2771559
30510,169413013
30510,169418113
30510,169477212
30510,406012301
30510,70954006020
30511,2145780
30511,2146080
30511,2147180
30511,2148480
30511,2149580
30511,2150680
30511,2771559
30511,169413013
30511,169418113
30511,169477212
30511,406012301
30511,70954006020
30512,2145780
30512,2146080
30512,2147180
30512,2148480
30512,2149580
30512,2150680
30512,2771559
30512,169413013
30512,169418113
30512,169477212
30512,406012301
30512,13668013610
30512,13668013710
30512,43547028211
30512,70954006020
30513,2145780
30513,2146080
30513,2147180
30513,2148480
30513,2149580
30513,2150680
30513,2771559
30513,54327099
30513,169413013
30513,169418113
30513,169477212
30513,406012301
30513,60505082901
30513,70954006020
30517,2145780
30517,2146080
30517,2147180
30517,2148480
30517,2149580
30517,2150680
30517,2771559
30517,54327099
30517,169413013
30517,169418113
30517,169477212
30517,406012301
30517,60505082901
30517,70954006020
30518,2145780
30518,2146080
30518,2147180
30518,2148480
30518,2149580
30518,2150680
30518,2771559
30518,169413013
30518,169418113
30518,169477212
30518,406012301
30518,13668013610
30518,13668013710
30518,43547028211
30518,70954006020
30519,2145780
30519,2146080
30519,2147180
30519,2148480
30519,2149580
30519,2150680
30519,2771559
30519,169413013
30519,169418113
30519,169477212
30519,406012301
30519,13668013610
30519,13668013710
30519,43547028211
30519,70954006020
30520,2145780
30520,2146080
30520,2147180
30520,2148480
30520,2149580
30520,2150680
30520,2771559
30520,169413013
30520,169418113
30520,169477212
30520,406012301
30520,70954006020
30521,2145780
30521,2146080
30521,2147180
30521,2148480
30521,2149580
30521,2150680
30521,2771559
30521,54327099
30521,169413013
30521,169418113
30521,169477212
30521,310737020
30521,406012301
30521,60505082901
30521,70954006020
30522,2145780
30522,2146080
30522,2147180
30522,2148480
30522,2149580
30522,2150680
30522,2771559
30522,54327099
30522,169413013
30522,169418113
30522,169477212
30522,310737020
30522,406012301
30522,60505082901
30522,70954006020
30523,2145780
30523,2146080
30523,2147180
30523,2148480
30523,2149580
30523,2150680
30523,2771559
30523,169413013
30523,169418113
30523,169477212
30523,406012301
30523,70954006020
30525,2145780
30525,2146080
30525,2147180
30525,2148480
30525,2149580
30525,2150680
30525,2771559
30525,169413013
30525,169418113
30525,169477212
30525,406012301
30525,13668013610
30525,13668013710
30525,43547028211
30525,70954006020
30527,2145780
30527,2146080
30527,2147180
30527,2148480
30527,2149580
30527,2150680
30527,2771559
30527,54327099
30527,169413013
30527,169418113
30527,169477212
30527,310737020
30527,406012301
30527,13668013610
30527,13668013710
30527,43547028211
30527,60505082901
30527,70954006020
30528,2145780
30528,2146080
30528,2147180
30528,2148480
30528,2149580
30528,2150680
30528,2771559
30528,169413013
30528,169418113
30528,169477212
30528,406012301
30528,70954006020
30529,2145780
30529,2146080
30529,2147180
30529,2148480
30529,2149580
30529,2150680
30529,2771559
30529,169413013
30529,169418113
30529,169477212
30529,406012301
30529,13668013610
30529,13668013710
30529,43547028211
30529,70954006020
30530,2145780
30530,2146080
30530,2147180
30530,2148480
30530,2149580
30530,2150680
30530,2771559
30530,169413013
30530,169418113
30530,169477212
30530,406012301
30530,13668013610
30530,13668013710
30530,43547028211
30530,70954006020
30531,2145780
30531,2146080
30531,2147180
30531,2148480
30531,2149580
30531,2150680
30531,2771559
30531,169413013
30531,169418113
30531,169477212
30531,406012301
30531,70954006020
30533,2145780
30533,2146080
30533,2147180
30533,2148480
30533,2149580
30533,2150680
30533,2771559
30533,169413013
30533,169418113
30533,169477212
